"CandidateId","CandidateName","TOTAL_VOTES","Party","WriteInVote","LocalityCode","LocalityName","PrecinctId","PrecinctName","DistrictId","DistrictType","DistrictName","OfficeId","OfficeTitle","ElectionId","ElectionType","ElectionDate","ElectionName","NumberOfSeats"
"cs9","Nikki R. Haley","37","Republican","0","003","ALBEMARLE COUNTY","0202","202 - UNIVERSITY","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","2","Republican","0","003","ALBEMARLE COUNTY","0202","202 - UNIVERSITY","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","0","Republican","0","003","ALBEMARLE COUNTY","0202","202 - UNIVERSITY","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","0","Republican","0","003","ALBEMARLE COUNTY","0202","202 - UNIVERSITY","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","1","Republican","0","003","ALBEMARLE COUNTY","0203","203 - GEORGETOWN","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","72","Republican","0","003","ALBEMARLE COUNTY","0203","203 - GEORGETOWN","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","99","Republican","0","003","ALBEMARLE COUNTY","0203","203 - GEORGETOWN","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","1","Republican","0","003","ALBEMARLE COUNTY","0203","203 - GEORGETOWN","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","0","Republican","0","003","ALBEMARLE COUNTY","0203","203 - GEORGETOWN","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","0","Republican","0","003","ALBEMARLE COUNTY","0203","203 - GEORGETOWN","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","2","Republican","0","003","ALBEMARLE COUNTY","0301","301 - IVY","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","177","Republican","0","003","ALBEMARLE COUNTY","0301","301 - IVY","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","373","Republican","0","003","ALBEMARLE COUNTY","0301","301 - IVY","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","6","Republican","0","003","ALBEMARLE COUNTY","0301","301 - IVY","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","2","Republican","0","003","ALBEMARLE COUNTY","0301","301 - IVY","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","1","Republican","0","003","ALBEMARLE COUNTY","0301","301 - IVY","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","0","Republican","0","003","ALBEMARLE COUNTY","0302","302 - RED HILL","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","151","Republican","0","003","ALBEMARLE COUNTY","0302","302 - RED HILL","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","169","Republican","0","003","ALBEMARLE COUNTY","0302","302 - RED HILL","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","5","Republican","0","003","ALBEMARLE COUNTY","0302","302 - RED HILL","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","0","Republican","0","003","ALBEMARLE COUNTY","0302","302 - RED HILL","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","1","Republican","0","003","ALBEMARLE COUNTY","0302","302 - RED HILL","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","2","Republican","0","003","ALBEMARLE COUNTY","0304","304 - EAST IVY","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","35","Republican","0","003","ALBEMARLE COUNTY","0304","304 - EAST IVY","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","95","Republican","0","003","ALBEMARLE COUNTY","0304","304 - EAST IVY","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","1","Republican","0","003","ALBEMARLE COUNTY","0304","304 - EAST IVY","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","0","Republican","0","003","ALBEMARLE COUNTY","0304","304 - EAST IVY","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","0","Republican","0","003","ALBEMARLE COUNTY","0304","304 - EAST IVY","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","0","Republican","0","003","ALBEMARLE COUNTY","0305","305 - COUNTRY GREEN","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","115","Republican","0","003","ALBEMARLE COUNTY","0305","305 - COUNTRY GREEN","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","202","Republican","0","003","ALBEMARLE COUNTY","0305","305 - COUNTRY GREEN","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","4","Republican","0","003","ALBEMARLE COUNTY","0305","305 - COUNTRY GREEN","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","1","Republican","0","003","ALBEMARLE COUNTY","0305","305 - COUNTRY GREEN","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","2","Republican","0","003","ALBEMARLE COUNTY","0305","305 - COUNTRY GREEN","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","2","Republican","0","003","ALBEMARLE COUNTY","0306","306 - PORTERS","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","102","Republican","0","003","ALBEMARLE COUNTY","0306","306 - PORTERS","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","40","Republican","0","003","ALBEMARLE COUNTY","0306","306 - PORTERS","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","2","Republican","0","003","ALBEMARLE COUNTY","0306","306 - PORTERS","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","0","Republican","0","003","ALBEMARLE COUNTY","0306","306 - PORTERS","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","3","Republican","0","003","ALBEMARLE COUNTY","0306","306 - PORTERS","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","3","Republican","0","003","ALBEMARLE COUNTY","0307","307 - YELLOW MOUNTAIN","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","73","Republican","0","003","ALBEMARLE COUNTY","0307","307 - YELLOW MOUNTAIN","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","93","Republican","0","003","ALBEMARLE COUNTY","0307","307 - YELLOW MOUNTAIN","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","0","Republican","0","003","ALBEMARLE COUNTY","0307","307 - YELLOW MOUNTAIN","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","0","Republican","0","003","ALBEMARLE COUNTY","0307","307 - YELLOW MOUNTAIN","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","0","Republican","0","003","ALBEMARLE COUNTY","0307","307 - YELLOW MOUNTAIN","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","0","Republican","0","003","ALBEMARLE COUNTY","0401","401 - SCOTTSVILLE","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","173","Republican","0","003","ALBEMARLE COUNTY","0401","401 - SCOTTSVILLE","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","65","Republican","0","003","ALBEMARLE COUNTY","0401","401 - SCOTTSVILLE","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","3","Republican","0","003","ALBEMARLE COUNTY","0401","401 - SCOTTSVILLE","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","0","Republican","0","003","ALBEMARLE COUNTY","0401","401 - SCOTTSVILLE","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","0","Republican","0","003","ALBEMARLE COUNTY","0401","401 - SCOTTSVILLE","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","3","Republican","0","003","ALBEMARLE COUNTY","0402","402 - MONTICELLO","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","120","Republican","0","003","ALBEMARLE COUNTY","0402","402 - MONTICELLO","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","55","Republican","0","003","ALBEMARLE COUNTY","0402","402 - MONTICELLO","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","0","Republican","0","003","ALBEMARLE COUNTY","0402","402 - MONTICELLO","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","1","Republican","0","003","ALBEMARLE COUNTY","0402","402 - MONTICELLO","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","2","Republican","0","003","ALBEMARLE COUNTY","0402","402 - MONTICELLO","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","4","Republican","0","003","ALBEMARLE COUNTY","0405","405 - MOUNTAIN VIEW","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","142","Republican","0","003","ALBEMARLE COUNTY","0405","405 - MOUNTAIN VIEW","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","235","Republican","0","003","ALBEMARLE COUNTY","0405","405 - MOUNTAIN VIEW","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","4","Republican","0","003","ALBEMARLE COUNTY","0405","405 - MOUNTAIN VIEW","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","0","Republican","0","003","ALBEMARLE COUNTY","0405","405 - MOUNTAIN VIEW","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","2","Republican","0","003","ALBEMARLE COUNTY","0405","405 - MOUNTAIN VIEW","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","4","Republican","0","003","ALBEMARLE COUNTY","0406","406 - STONE ROBINSON","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","290","Republican","0","003","ALBEMARLE COUNTY","0406","406 - STONE ROBINSON","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
